YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2017,4,23,3.47,7.09,6.87,0.33,0.38,435.77,72.69,137.44,10.38,0.3,1.55
2017,4,24,5.29,7.28,5.82,0.49,0.58,428.11,107.77,142.5,14.76,0.42,2.18
2017,4,25,5.97,7.42,5.62,0.55,0.65,423.4,119.82,145.18,16.2,0.47,2.42
2017,4,26,6.97,7.42,3.85,0.65,0.76,412.83,138.23,145.12,18.09,0.5,2.55
2017,4,27,6.21,7.4,3.8,0.58,0.67,422.04,124.01,144.12,16.66,0.48,2.43
2017,4,28,1.95,7.24,6.13,0.18,0.21,428.98,43.34,140.15,6.62,0.2,0.99
2017,4,29,5.95,7.36,4.91,0.55,0.64,411.84,117.7,140.95,15.67,0.44,2.24
2017,4,30,6.85,7.3,4.6,0.63,0.74,405.16,133.44,139.84,17.22,0.48,2.48
2017,5,1,5.86,7.31,5.2,0.55,0.63,427.97,118.37,142.7,15.91,0.46,2.38
2017,5,2,7.13,7.41,3.82,0.66,0.77,415.2,140.66,144.36,18.38,0.52,2.72
2017,5,3,6.9,7.41,2.95,0.64,0.74,413.88,136.58,144.31,17.87,0.5,2.59
2017,5,4,7.29,7.57,3.63,0.67,0.78,410.75,144,147.78,18.9,0.52,2.71
2017,5,5,7.54,7.72,4.45,0.7,0.8,411.54,148.96,150.93,19.65,0.56,2.95
2017,5,6,7.43,7.73,4.52,0.69,0.8,409.08,146.38,150.65,19.33,0.55,2.87
2017,5,7,7.15,7.63,4.83,0.66,0.77,415.77,142.12,149.58,18.8,0.54,2.81
2017,5,8,7.57,7.7,4.99,0.7,0.8,407.79,149.07,150.34,19.56,0.55,2.91
2017,5,9,7.48,7.69,4.09,0.69,0.8,412.15,147.49,150.18,19.37,0.55,2.88
2017,5,10,7.54,7.76,4.25,0.7,0.8,413.58,148.99,151.84,19.66,0.55,2.91
2017,5,11,6.88,7.7,6.64,0.63,0.73,423.36,137.99,151.49,18.48,0.53,2.74
2017,5,12,7.53,7.67,5.51,0.7,0.8,419.05,149.7,151.2,19.73,0.55,2.82
2017,5,13,7.24,7.72,3.5,0.66,0.77,416.24,144.15,151.78,19.16,0.55,2.89
2017,5,14,5.29,7.55,2.16,0.48,0.56,427.66,107.6,148.01,14.92,0.45,2.29
2017,5,15,6.49,7.61,4.3,0.59,0.69,427.23,130.66,149.5,17.77,0.52,2.67
2017,5,16,5.28,7.41,4.36,0.48,0.55,428.48,107.32,145.59,14.88,0.42,2.16
2017,5,17,2.38,7.13,3.31,0.22,0.25,430.48,51.55,139.5,7.62,0.21,1.09
2017,5,18,2.58,7.37,4.54,0.23,0.27,430.01,56.46,144.85,8.53,0.25,1.3
2017,5,19,3.57,7.32,5.85,0.33,0.38,434.7,75.7,144.17,10.98,0.32,1.65
2017,5,20,4.31,7.2,4.73,0.39,0.45,441.4,89.51,141.52,12.6,0.37,1.91
2017,5,21,6.22,7.53,6.08,0.57,0.66,426.05,125.16,148.73,16.88,0.48,2.45
2017,5,22,6.94,7.68,3.27,0.63,0.73,427.74,140.07,152.41,18.85,0.53,2.74
2017,5,23,7.38,7.72,2.2,0.67,0.78,425.25,148.21,153.35,19.77,0.55,2.87
2017,5,24,6.88,7.6,4.62,0.62,0.73,428.71,138.91,150.83,18.54,0.51,2.63
2017,5,25,6.05,7.48,2.78,0.55,0.64,428.32,122.05,147.2,16.56,0.48,2.45
2017,5,26,3.75,7.37,1.83,0.34,0.39,437.95,80.17,145.28,11.66,0.36,1.84
2017,5,27,2.6,7.23,3.03,0.23,0.27,435.78,55.99,142.34,8.28,0.25,1.29
2017,5,28,1.12,7.28,4.04,0.1,0.12,433.84,25.88,143.27,4.09,0.12,0.6
2017,5,29,2.04,7.43,4.86,0.19,0.21,433.11,45.2,146.48,6.94,0.2,1.02
2017,5,30,4.59,7.49,3.86,0.42,0.48,434.18,95.02,148.35,13.3,0.4,2.04
2017,5,31,5.57,7.45,6.43,0.51,0.59,436.59,113.46,147.17,15.73,0.45,2.33
2017,6,1,6.43,7.55,7.57,0.59,0.68,431.44,129.68,148.86,17.55,0.5,2.59
2017,6,2,6.92,7.67,8.44,0.63,0.73,427.31,139.11,151.52,18.63,0.52,2.7
2017,6,3,6.68,7.5,8.17,0.61,0.7,431.84,134.32,148.45,17.95,0.52,2.68
2017,6,4,5.87,7.45,5.15,0.54,0.62,433.22,119.17,147.22,16.26,0.47,2.4
2017,6,5,6.87,7.46,3.13,0.62,0.72,429.45,137.71,147.08,18.22,0.52,2.65
2017,6,6,7.18,7.65,2.74,0.66,0.75,428.18,144.47,151.8,19.23,0.56,2.93
2017,6,7,7.47,7.77,3.95,0.68,0.78,422.63,148.91,153.3,19.77,0.56,2.95
2017,6,8,7.58,7.82,5.62,0.69,0.8,422.8,151.39,154.63,20.12,0.56,2.92
2017,6,9,7.53,7.83,5.88,0.69,0.79,426.01,150.58,155.08,20.05,0.55,2.84
2017,6,10,7.49,7.81,7.22,0.68,0.79,427.39,150.08,154.74,19.98,0.56,2.95
2017,6,11,7.08,7.63,5,0.65,0.74,434.01,142.44,151.34,19.09,0.55,2.88
2017,6,12,5.34,7.6,4.91,0.48,0.56,437.84,109.56,149.99,15.17,0.45,2.3
2017,6,13,7.22,7.73,4.03,0.66,0.76,430.54,144.6,152.88,19.35,0.56,2.95
2017,6,14,6.23,7.62,4.97,0.57,0.66,430.75,126.14,150.72,17.26,0.52,2.66
2017,6,15,5.21,7.58,5.13,0.48,0.55,434.67,107.15,150.03,15.09,0.45,2.29
2017,6,16,6.23,7.55,6.41,0.57,0.66,432.07,125.94,148.83,17.09,0.52,2.7
2017,6,17,5.05,7.61,7.04,0.46,0.53,430.94,103.82,150.05,14.58,0.45,2.35
2017,6,18,5.43,7.59,4.53,0.49,0.57,430.46,110.81,149.27,15.4,0.45,2.33
2017,6,19,6.89,7.53,3.43,0.62,0.73,427.05,137.34,147.62,18.3,0.54,2.83
2017,6,20,6.67,7.4,3.74,0.61,0.7,428.7,133.05,145.17,17.56,0.52,2.71
2017,6,21,6.91,7.59,2.95,0.63,0.73,429.91,138.56,149.66,18.54,0.55,2.86
2017,6,22,7.5,7.72,2.73,0.69,0.79,428,150.1,153.12,19.98,0.59,3.09
2017,6,23,6.24,7.67,2.16,0.57,0.66,433.53,126.74,152.11,17.36,0.52,2.73
2017,6,24,6.36,7.64,4.15,0.58,0.66,436.68,129.09,151.53,17.62,0.52,2.74
2017,6,25,6.8,7.73,5.06,0.62,0.71,431.61,137.16,152.87,18.49,0.55,2.84
2017,6,26,7.04,7.75,4.2,0.64,0.74,428.93,141.4,153.07,18.99,0.56,2.93
2017,6,27,7.54,7.8,2.8,0.69,0.79,421.04,149.58,153.37,19.84,0.57,2.95
2017,6,28,7.35,7.83,2.09,0.67,0.77,425.09,146.98,154.84,19.67,0.56,2.94
2017,6,29,5.41,7.69,5.38,0.49,0.57,431.95,111.3,152.52,15.59,0.46,2.36
2017,6,30,6.64,7.7,5.9,0.61,0.7,429.98,134.09,152.4,18.09,0.52,2.71
2017,7,1,7.36,7.77,4.18,0.67,0.77,428.25,147.69,154.26,19.8,0.59,3.12
2017,7,2,6.49,7.71,2.22,0.59,0.68,428.61,131.48,152.85,17.82,0.52,2.7
2017,7,3,7.07,7.66,4.3,0.65,0.74,428.27,141.67,151.64,18.92,0.56,2.95
2017,7,4,3.38,7.52,6.41,0.31,0.36,437.48,71.34,148.79,10.27,0.29,1.51
2017,7,5,6.99,7.72,6.88,0.64,0.73,429.83,141.18,153.74,19.02,0.57,3.01
2017,7,6,2.06,7.58,5.77,0.19,0.22,439.59,45.62,150.41,7.05,0.2,1.05
2017,7,7,6.27,7.68,4.57,0.57,0.66,433.84,127.41,152.47,17.58,0.54,2.81
2017,7,8,7.04,7.77,4.95,0.65,0.74,428.25,142.17,154.31,19.12,0.58,3.01
2017,7,9,7.15,7.74,5.23,0.66,0.76,427.7,143.34,152.94,19.21,0.55,2.85
2017,7,10,7.17,7.69,4.02,0.66,0.76,425.84,142.95,151.58,18.94,0.54,2.8
2017,7,11,7.43,7.7,5.99,0.68,0.78,425.69,148.2,152.3,19.67,0.57,2.98
2017,7,12,7.26,7.68,5.04,0.66,0.77,424.48,145.2,151.77,19.28,0.56,2.92
2017,7,13,7.41,7.72,4.69,0.68,0.78,422.07,147.24,151.95,19.52,0.55,2.88
2017,7,14,7.08,7.72,5.7,0.65,0.75,424.76,141.86,152.59,19.02,0.53,2.73
2017,7,15,6.87,7.67,6.4,0.63,0.73,428.3,138.28,151.64,18.57,0.52,2.69
2017,7,16,2.84,7.56,8.17,0.26,0.3,439.15,60.72,150.24,8.98,0.27,1.39
2017,7,17,5.43,7.67,6.34,0.5,0.58,433.18,111.95,152.46,15.73,0.48,2.51
2017,7,18,6.88,7.68,4.93,0.63,0.73,426.26,138.27,151.63,18.62,0.57,2.98
2017,7,19,6.87,7.7,5.36,0.63,0.73,426.4,138.41,152.55,18.7,0.55,2.93
2017,7,20,6.57,7.59,5.55,0.6,0.7,428.66,133.08,150.36,17.88,0.52,2.72
2017,7,21,5.17,7.63,5.09,0.48,0.55,432.53,107.03,152.11,15.16,0.46,2.38
2017,7,22,2.13,7.6,3.05,0.2,0.23,435.19,47.35,151.75,7.34,0.23,1.16
2017,7,23,5.23,7.57,4.23,0.48,0.55,431.85,107.32,150.44,15.02,0.45,2.29
2017,7,24,7.37,7.69,3.88,0.68,0.78,426.2,147.48,152.46,19.69,0.55,2.84
2017,7,25,7.23,7.65,3.43,0.66,0.77,423.77,143.87,150.48,19.14,0.53,2.75
2017,7,26,6.76,7.57,3.05,0.62,0.72,425.12,135.75,149.41,18.16,0.53,2.78
2017,7,27,6.9,7.39,3.12,0.64,0.73,426.89,137.67,145.68,18.23,0.52,2.73
2017,7,28,2.87,7.58,4.73,0.27,0.3,438.45,61.66,151.4,9.22,0.3,1.57
2017,7,29,2.49,7.33,10.6,0.23,0.27,437.52,55.16,145.98,8.46,0.27,1.34
2017,7,30,2.45,7.31,11.43,0.23,0.27,445.42,53.71,145.84,8.13,0.26,1.35
2017,7,31,4.77,7.09,8.45,0.45,0.51,437.98,97.94,139.28,13.52,0.41,2.16
2017,8,1,4.56,7.15,6.27,0.42,0.49,440.05,94.54,141.18,13.05,0.38,1.95
2017,8,2,4.17,7.17,5.41,0.39,0.45,440.73,86.83,141.51,12.36,0.4,2.07
2017,8,3,6.26,7.24,4.9,0.59,0.67,438.8,126.96,143.21,16.91,0.52,2.73
2017,8,4,7.07,7.41,4.66,0.66,0.76,429.23,141.81,146.88,18.73,0.55,2.85
2017,8,5,6.41,7.36,5.05,0.59,0.69,430.8,129.2,145.77,17.33,0.52,2.71
2017,8,6,6.31,7.42,5.92,0.59,0.68,433.05,127.82,147.66,17.31,0.52,2.72
2017,8,7,6.53,7.4,5.73,0.61,0.7,432.65,131.93,147.05,17.76,0.54,2.84
2017,8,8,7.01,7.39,5.25,0.66,0.76,430.58,140.64,146.16,18.64,0.58,3.05
2017,8,9,6.88,7.43,6.47,0.64,0.75,429.89,138.34,146.9,18.42,0.56,3
2017,8,10,6.8,7.42,6.57,0.64,0.74,429.68,136.45,146.3,18.18,0.55,2.85
2017,8,11,6.73,7.42,4.78,0.63,0.73,426.53,134.97,146.1,17.94,0.54,2.82
2017,8,12,7.14,7.42,2.86,0.67,0.78,419.48,141.81,145.65,18.68,0.55,2.91
2017,8,13,7.36,7.5,1.38,0.7,0.8,414.8,145.84,147.26,19.2,0.57,3
2017,8,14,7.49,7.59,1.02,0.7,0.82,414.12,148.17,148.84,19.52,0.58,3.04
2017,8,15,6.69,7.47,1.67,0.63,0.73,425.59,134.83,148.08,18.25,0.55,2.91
2017,8,16,7.33,7.56,2.32,0.7,0.8,425.68,146.62,150.05,19.57,0.59,3.12
2017,8,17,6.89,7.57,4.12,0.65,0.76,429.05,138.72,149.92,18.62,0.56,2.97
2017,8,18,7.29,7.51,4.38,0.69,0.8,427.09,146.02,149.09,19.41,0.58,3.07
2017,8,19,7.2,7.51,4.62,0.69,0.8,427.38,143.6,148.25,19.08,0.57,3.02
2017,8,20,6.53,7.34,3.67,0.62,0.73,426.66,130.08,143.76,17.38,0.52,2.7
2017,8,21,1.64,7.01,8.56,0.16,0.18,440.48,36.77,139.33,5.71,0.19,0.95
2017,8,22,2.41,6.73,11.73,0.23,0.27,439.83,52.49,132.52,7.79,0.23,1.18
2017,8,23,3.69,7.05,5.01,0.35,0.41,438.52,77.84,139.26,11.06,0.34,1.73
2017,8,24,4.4,7.08,4.48,0.42,0.49,434.7,91.95,140.27,13.02,0.41,2.09
2017,8,25,5.27,7.36,5.2,0.51,0.59,433.27,108.22,146.68,15.3,0.47,2.41
2017,8,26,3.6,7.07,8.3,0.34,0.41,436.99,75.87,140.52,10.95,0.34,1.75
2017,8,27,2.46,7.31,2.07,0.23,0.27,429.3,53.04,145.14,8.03,0.24,1.23
2017,8,28,5.93,7.26,4.1,0.57,0.67,432,119.63,143.18,16.4,0.48,2.52
2017,8,29,2.36,7.21,6.67,0.23,0.27,437.17,51.11,143.25,7.8,0.25,1.27
2017,8,30,2.33,7.22,5.62,0.23,0.27,436.74,49.84,144.09,7.45,0.21,1.08
2017,8,31,4.07,7.03,4.22,0.4,0.46,436.8,85.28,139.96,12.35,0.39,2.01
2017,9,1,4.2,6.84,6.51,0.41,0.48,437.52,86.98,135.25,12.33,0.38,1.98
2017,9,2,5.72,6.87,7.23,0.55,0.66,435.34,115.49,135.94,15.63,0.48,2.48
2017,9,3,6.27,6.96,5.07,0.61,0.72,428.88,124.6,136.95,16.54,0.49,2.62
2017,9,4,6.17,6.95,1.69,0.6,0.71,425.88,122.85,136.63,16.23,0.47,2.41
2017,9,5,3.46,6.94,3.52,0.34,0.4,438.16,73.11,137.73,10.86,0.33,1.68
2017,9,6,4.73,6.92,6.57,0.47,0.55,444.12,97.48,137.48,13.7,0.43,2.23
2017,9,7,6.48,7.07,2.94,0.64,0.76,430.09,129.96,140.3,17.3,0.52,2.7
2017,9,8,6.4,7.04,1.18,0.63,0.75,425.07,127.53,139.05,16.92,0.5,2.62
2017,9,9,7.07,7.2,3.49,0.7,0.83,418.12,139.49,141.68,18.37,0.52,2.71
2017,9,10,6.81,7.14,4.61,0.68,0.8,423,135.57,141.62,18,0.52,2.7
2017,9,11,6.65,7.04,5.45,0.66,0.79,430.05,132.68,139.79,17.64,0.51,2.65
2017,9,12,6.31,7.07,7.37,0.63,0.75,432.2,126.28,140.07,16.93,0.49,2.53
2017,9,13,5.83,6.81,5.19,0.59,0.7,431.3,116.31,133.98,15.42,0.45,2.26
2017,9,14,5.53,6.69,5.79,0.55,0.66,432.85,110.94,131.87,14.77,0.42,2.12
2017,9,15,5.27,6.66,6.78,0.53,0.63,434.44,105.55,131.46,14.27,0.41,2.13
2017,9,16,6.31,6.82,6.09,0.64,0.77,431.01,125.51,134.54,16.6,0.47,2.42
2017,9,17,4.55,6.65,3.87,0.46,0.55,436.41,91.3,129.05,12.53,0.37,1.86
2017,9,18,4.69,6.62,2.51,0.48,0.57,435.84,94.89,130.32,13.08,0.38,1.95
2017,9,19,5.28,6.82,4.02,0.54,0.65,433.76,106.73,135.77,14.69,0.44,2.27
2017,9,20,3.66,6.74,2.89,0.38,0.45,438.95,76.3,134.56,10.84,0.34,1.69
2017,9,21,5.81,6.79,3.68,0.6,0.72,432.39,117.59,135.57,15.86,0.47,2.41
2017,9,22,6.31,6.79,4.61,0.65,0.78,428.22,126.8,135.64,16.8,0.5,2.61
2017,9,23,6.07,6.79,7.71,0.63,0.76,433.91,121.48,135.18,16.32,0.48,2.5
2017,9,24,6.56,6.78,5.71,0.68,0.82,423.71,129.85,133.88,17.03,0.49,2.55
2017,9,25,6.55,6.78,5.08,0.68,0.82,420.83,129.55,133.97,17.02,0.48,2.48
2017,9,26,5.95,6.67,4.59,0.62,0.75,430.65,119.59,132.8,16.01,0.46,2.37
2017,9,27,6.46,6.7,3.1,0.68,0.82,421.3,128.26,132.88,16.87,0.48,2.46
2017,9,28,6.48,6.7,2.37,0.68,0.83,419.56,128.17,132.66,16.83,0.47,2.41
2017,9,29,5.5,6.53,5.09,0.59,0.7,432.37,110.34,129.8,14.88,0.42,2.17
2017,9,30,2.89,6.54,7.09,0.3,0.38,439.09,61.7,130.41,9.32,0.27,1.39
2017,10,1,3.1,6.5,5.53,0.33,0.4,436.2,65.45,129.51,9.52,0.28,1.45
2017,10,2,6.29,6.55,4.3,0.67,0.82,425.47,124.89,130.21,16.37,0.44,2.27
2017,10,3,4.98,6.51,4.95,0.54,0.65,429.47,100.42,129.17,13.68,0.38,1.95
2017,10,4,4.8,6.51,6.75,0.52,0.63,436.6,97.36,129.27,13.48,0.38,1.96
2017,10,5,5.92,6.45,7.48,0.64,0.78,435.91,118.2,128.09,15.62,0.42,2.19
2017,10,6,5.74,6.44,6.52,0.62,0.77,436.6,114.79,128.06,15.27,0.42,2.18
2017,10,7,3.34,6.38,8.05,0.37,0.45,436.97,68.7,127.38,9.63,0.27,1.38
2017,10,8,1.48,6.26,7.34,0.16,0.2,441.62,32.37,125.68,5.07,0.15,0.75
2017,10,9,3.7,6.23,9.09,0.41,0.5,438.7,76.6,124.35,10.88,0.3,1.51
2017,10,10,5.71,6.28,7.84,0.63,0.78,432.39,113.84,124.8,15.05,0.4,2.04
2017,10,11,3.44,6.15,9.07,0.38,0.47,437.62,71.05,122.74,10.05,0.27,1.39
2017,10,12,3.75,6.09,9.82,0.42,0.52,436.16,77.5,121.41,11.03,0.32,1.63
2017,10,13,1.26,5.99,9.94,0.14,0.17,440.87,28.3,120.21,4.52,0.13,0.68
2017,10,14,2.87,5.89,11.32,0.32,0.4,442.05,60.72,117.66,8.92,0.26,1.3
2017,10,15,4.45,5.92,7.77,0.5,0.62,435.27,90.22,117.71,12.27,0.34,1.76
2017,10,16,5.26,6.07,6.58,0.59,0.74,428.91,105.12,120.3,13.92,0.38,1.91
2017,10,17,5.83,6.1,7.56,0.66,0.83,426.39,114.96,120.45,14.98,0.38,1.96
2017,10,18,5.63,6.07,7.16,0.65,0.8,425.82,110.8,119.43,14.49,0.36,1.84
2017,10,19,4.69,6,6.87,0.54,0.67,431.62,93.67,118.99,12.66,0.34,1.73
2017,10,20,3.17,5.84,8.41,0.37,0.46,439.24,65.55,115.66,9.48,0.26,1.3
2017,10,21,2.05,5.73,6.55,0.23,0.3,436.77,43.47,111.64,6.56,0.18,0.91
2017,10,22,4.51,5.66,5.84,0.52,0.66,420.76,87.13,107.75,11.48,0.31,1.62
2017,10,23,5.59,5.66,7.4,0.66,0.82,397.38,105.34,107.04,13.22,0.34,1.75
2017,10,24,5.1,5.78,8.23,0.6,0.76,414.14,99.31,111.82,12.98,0.35,1.84
2017,10,25,3.83,5.76,8.56,0.45,0.57,425.79,76.95,112.61,10.52,0.28,1.47
2017,10,26,5.26,5.92,7.58,0.62,0.79,403.73,101.61,113.7,13.23,0.34,1.73
2017,10,27,4.5,5.55,7.22,0.54,0.68,409.65,87.54,106.41,11.53,0.29,1.5
2017,10,28,4.94,5.6,4.24,0.59,0.75,406.27,94.59,106.98,12.28,0.32,1.65
2017,10,29,3.85,5.4,8.59,0.46,0.59,422.79,76,103.98,10.28,0.27,1.42
2017,10,30,4.41,5.48,11.08,0.53,0.68,414.99,86.38,105.73,11.3,0.3,1.57
2017,10,31,4.24,5.64,9.2,0.52,0.66,426.56,84.74,110.23,11.41,0.31,1.65
2017,11,1,3.14,5.47,7.58,0.38,0.49,428.26,64.1,107.81,8.99,0.24,1.26
2017,11,2,2.27,5.49,6.45,0.28,0.36,434.63,48.37,109.27,7.16,0.2,1.06
2017,11,3,4.59,5.53,7.12,0.57,0.73,424.92,91.34,109.37,12.15,0.32,1.67
2017,11,4,3.55,5.5,10.51,0.44,0.56,430.53,71.97,109.11,10.11,0.27,1.42
2017,11,5,1.28,5.3,9.09,0.16,0.2,432.27,28.45,105.55,4.47,0.12,0.63
2017,11,6,1.15,5.39,7.73,0.14,0.19,432.2,25.55,107.52,4.03,0.11,0.57
2017,11,7,4.89,5.34,6.48,0.62,0.8,425.75,97.37,106.07,12.59,0.31,1.62
2017,11,8,5.15,5.49,6.23,0.65,0.84,415.98,101.16,107.98,13.04,0.32,1.65
2017,11,9,3.9,5.39,7.59,0.5,0.64,423.66,78.01,106.2,10.55,0.27,1.42
2017,11,10,2.18,5.26,6.89,0.28,0.36,431.23,46.13,105.19,6.9,0.19,0.99
2017,11,11,3.53,5.16,5.92,0.45,0.59,428.09,71.2,102.36,9.75,0.27,1.48
2017,11,12,4.07,5.22,5.47,0.52,0.68,421.73,81.17,103.3,10.87,0.28,1.48
2017,11,13,4.52,5.32,4.12,0.59,0.76,417.91,89.66,105.08,11.76,0.3,1.55
2017,11,14,4.76,5.3,4.51,0.62,0.8,419.32,94.82,105.47,12.32,0.31,1.63
2017,11,15,4.4,5.27,5.46,0.58,0.75,423.98,87.81,105.04,11.6,0.3,1.59
2017,11,16,3.91,5.24,6.09,0.52,0.67,423.84,78.89,104.12,10.55,0.27,1.45
2017,11,17,4.66,5.19,5.2,0.62,0.8,414.25,92.09,102.46,11.91,0.29,1.51
2017,11,18,4.7,5.21,3.8,0.62,0.81,416.96,92.25,102.73,11.95,0.29,1.48
2017,11,19,2.65,5.01,10.72,0.35,0.46,431.51,54.4,98.32,7.82,0.2,1.03
2017,11,20,3.17,4.97,7.85,0.42,0.55,433.58,64.3,98.11,8.92,0.23,1.18
2017,11,21,2.82,5,6.9,0.38,0.49,433.55,57.97,99.09,8.22,0.21,1.12
2017,11,22,4.01,5.05,4.52,0.54,0.71,421.85,80.58,100.55,10.66,0.27,1.38
2017,11,23,1.77,4.94,9.24,0.24,0.31,429.02,38.06,97.63,5.7,0.15,0.8
2017,11,24,1.67,4.87,10.33,0.23,0.3,431.62,34.83,95.48,5.21,0.13,0.7
2017,11,25,4.04,4.86,8.38,0.55,0.73,425.05,79.76,95.52,10.4,0.25,1.3
2017,11,26,2.95,4.86,7.15,0.4,0.53,433.09,60.17,96.48,8.47,0.21,1.13
2017,11,27,3.16,4.93,9.08,0.43,0.57,433.65,64.35,97.7,9.02,0.23,1.23
2017,11,28,4.71,5.02,7.88,0.65,0.86,415.2,91.9,98.52,11.74,0.28,1.45
2017,11,29,4.33,5.03,8.06,0.59,0.79,415.81,84.72,98.3,10.98,0.27,1.41
2017,11,30,3.09,4.89,7.73,0.43,0.57,435.61,62.85,97.88,8.77,0.23,1.19
2017,12,1,1.45,4.78,7.98,0.2,0.27,433.88,31.88,96.1,4.84,0.12,0.61
2017,12,2,2.33,4.81,9.08,0.32,0.43,439.07,48.78,95.96,7.12,0.18,0.95
2017,12,3,3.06,4.86,7.22,0.43,0.57,434.27,62.73,96.77,8.8,0.22,1.17
2017,12,4,3.78,4.82,9.42,0.53,0.7,419.55,75.27,95.07,10.01,0.24,1.28
2017,12,5,3.85,4.69,9.63,0.54,0.72,409.13,74.8,90.14,9.74,0.24,1.27
2017,12,6,2,4.62,8.2,0.28,0.38,420.87,40.45,88.97,5.8,0.15,0.78
2017,12,7,3.26,4.76,5.84,0.46,0.61,423.49,64.72,92.1,8.76,0.22,1.16
2017,12,8,1.79,4.68,8.41,0.25,0.34,422.59,37.12,91.22,5.55,0.15,0.78
2017,12,9,1.51,4.43,8.77,0.21,0.28,416.48,31.36,84.98,4.63,0.12,0.66
2017,12,10,1.87,4.68,6.86,0.27,0.35,420.86,38.66,91.62,5.72,0.15,0.78
2017,12,11,2.12,4.64,8.39,0.3,0.41,424.3,43.45,90.2,6.34,0.16,0.89
2017,12,12,1.24,4.4,9.05,0.17,0.23,421.48,25.75,84.5,3.88,0.11,0.57
2017,12,13,3.7,4.69,9.09,0.52,0.7,411.52,72.82,91.13,9.53,0.23,1.21
2017,12,14,3.43,4.73,9.49,0.48,0.66,407.83,67.01,91.39,8.95,0.22,1.18
2017,12,15,3.96,4.73,8.73,0.56,0.76,397.66,76.24,90.39,9.86,0.24,1.26
2017,12,16,2.93,4.83,8.7,0.41,0.56,394.05,57.36,92.38,7.96,0.2,1.1
2017,12,17,2.49,4.4,12.58,0.35,0.48,405.01,49.43,83.81,6.86,0.18,0.95
2017,12,18,2.33,4.55,10.81,0.34,0.45,409.98,47.61,88.19,6.79,0.18,0.96
2017,12,19,1.92,4.57,11.65,0.27,0.37,417.34,40.4,89.91,6.01,0.16,0.89
2017,12,20,1.91,4.56,12.4,0.27,0.37,413.55,39.58,88.77,5.8,0.16,0.84
2017,12,21,2.43,4.77,11.66,0.34,0.47,409.52,49.08,92.59,7.03,0.18,0.93
2017,12,22,3.53,4.78,9.91,0.51,0.68,409.48,69.84,93.12,9.37,0.23,1.24
2017,12,23,4.02,4.79,8.56,0.57,0.77,410.94,78.63,93.21,10.22,0.24,1.3
2017,12,24,1.68,4.77,6.25,0.24,0.32,430.98,35.74,94.19,5.41,0.15,0.77
2017,12,25,0.84,3.81,10.66,0.12,0.16,419.51,17.47,70.49,2.54,0.07,0.39
2017,12,26,1.76,4.59,9.19,0.25,0.34,419.34,36.42,88.97,5.43,0.15,0.81
2017,12,27,2.86,4.68,9.72,0.41,0.55,415.97,57.85,91.38,8.1,0.22,1.21
2017,12,28,2.07,4.61,8.09,0.3,0.4,418.41,42.65,90.28,6.22,0.18,0.97
2017,12,29,2.65,4.75,7.84,0.38,0.51,409.5,53.31,92.74,7.52,0.21,1.15
2017,12,30,4.9,4.92,8.66,0.7,0.93,369,92.29,93.66,11.45,0.3,1.53
2017,12,31,4.45,4.92,8.09,0.63,0.84,381.69,84.91,94.07,10.77,0.28,1.48
2018,1,1,3.35,4.78,10.27,0.48,0.63,408.62,65.26,91.55,8.79,0.24,1.31
2018,1,2,3.78,4.84,9.95,0.53,0.71,394.68,73.15,93.1,9.62,0.25,1.38
2018,1,3,3.16,4.82,8.85,0.45,0.59,406.91,62.47,93.69,8.59,0.23,1.3
2018,1,4,2.63,4.73,7.73,0.37,0.49,414.15,52.99,93.32,7.46,0.21,1.2
2018,1,5,2.58,4.73,5.2,0.36,0.48,421.2,52.59,93.68,7.46,0.21,1.16
2018,1,6,1.99,4.74,7.56,0.28,0.38,424.5,41.66,93.67,6.2,0.16,0.84
2018,1,7,1.73,4.82,3.91,0.24,0.32,426.18,36.16,95.38,5.42,0.14,0.73
2018,1,8,4.8,4.87,3.77,0.66,0.89,405.44,93.77,96.12,11.74,0.28,1.42
2018,1,9,1.12,4.55,8.47,0.16,0.2,419.64,23.66,87.77,3.69,0.09,0.52
2018,1,10,1.32,4.35,9.62,0.18,0.24,407.17,27.41,82.15,4.05,0.11,0.6
2018,1,11,1,4.5,10.78,0.14,0.18,400.36,21.22,84.66,3.24,0.09,0.48
2018,1,12,2.1,4.84,11.21,0.29,0.38,397.5,41.62,91.59,5.93,0.16,0.83
2018,1,13,2.32,5.05,10.04,0.32,0.42,399.66,46.35,96.84,6.63,0.18,0.96
2018,1,14,3.77,5.1,8.27,0.52,0.68,404.97,74.04,98.7,9.92,0.27,1.48
2018,1,15,3.38,4.99,7.85,0.46,0.61,411.87,67.09,96.8,9.16,0.24,1.34
2018,1,16,2.89,5.04,6.07,0.39,0.52,412.42,57.72,98.37,8.14,0.22,1.16
2018,1,17,3.49,5.03,5.77,0.47,0.62,417.52,69.77,98.87,9.46,0.26,1.41
2018,1,18,2.14,4.98,6.86,0.29,0.38,421.59,45.01,98.73,6.66,0.19,1.02
